class,contributors_enabled,default_profile,default_profile_image,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,listed_count,notifications,profile_background_tile,profile_use_background_image,statuses_count,utc_offset,verified,created_at_encoded,created_at_user_encoded,display_url_encoded,expanded_url_encoded,lang_encoded,profile_background_color_encoded,profile_background_image_url_encoded,profile_background_image_url_https_encoded,profile_banner_url_encoded,profile_image_url_encoded,profile_image_url_https_encoded,profile_link_color_encoded,profile_sidebar_border_color_encoded,profile_sidebar_fill_color_encoded,profile_text_color_encoded,time_zone_encoded,translator_type_encoded,url_encoded,url_urls_url_encoded,user_description_encoded,user_location_encoded,user_name_encoded,user_screen_name_encoded
1,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,8014,0,0,150,153,8,8,1,1,1,1,110,153,153,9,1,1,1,1,1,8,8,148,6,153,153
1,0,0,0,2,0,104,0,1,0,0,0,0,11,0,0,0,3138,0,0,151,154,8,8,1,1,1,1,111,154,154,51,1,1,1,1,1,8,8,149,6,154,154
1,0,1,0,0,0,39,0,2,0,0,0,0,6,0,0,1,1173,0,0,152,155,82,83,1,4,3,3,112,155,155,3,3,3,2,1,1,83,83,150,6,155,155
1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1360,0,0,153,156,8,8,1,1,1,1,113,156,156,37,1,1,1,1,1,8,8,151,6,156,156
1,0,0,0,0,0,3413,0,1,0,0,0,0,179,0,0,0,5204,0,0,154,157,83,84,1,1,1,1,114,157,157,8,1,1,1,1,1,84,84,152,68,157,157
1,0,1,0,0,0,2524,0,4,0,0,0,0,21,0,0,1,10335,0,0,155,158,84,85,1,4,3,3,3,158,158,3,3,3,2,1,1,85,85,153,6,158,158
1,0,0,0,0,0,20988,0,29,0,1,1,0,632,0,0,0,21889,0,0,156,159,85,86,1,9,1,1,115,159,159,52,4,3,2,1,1,86,86,154,6,159,159
1,0,1,0,0,0,34,0,0,0,1,0,0,1,0,0,1,1700,0,0,157,160,8,8,1,4,3,3,3,160,160,3,3,3,2,1,1,8,8,155,6,160,160
1,0,1,0,1,0,78,0,2,0,0,0,0,7,0,0,1,2439,0,0,158,161,86,87,1,4,3,3,3,161,161,3,3,3,2,1,1,87,87,156,69,161,161
1,0,1,0,6,0,45,0,2,0,0,0,0,0,0,0,1,2097,0,0,159,162,8,8,1,4,3,3,3,162,162,3,3,3,2,1,1,8,8,157,6,162,162
1,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,246,0,0,160,163,8,8,1,4,3,3,116,163,163,3,3,3,2,1,1,8,8,158,70,163,163
1,0,1,0,29,0,20,0,47,0,0,0,0,3,0,0,1,15624,0,0,161,164,8,8,1,4,3,3,117,164,164,3,3,3,2,1,1,8,8,159,71,164,164
1,0,0,0,137,0,3291,0,8,0,1,0,0,156,0,0,0,2493,0,0,162,165,87,88,1,1,1,1,118,165,165,8,1,1,1,1,1,88,88,160,72,165,165
1,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,1391,0,0,163,166,8,8,1,1,1,1,119,166,166,53,1,1,1,1,1,8,8,161,73,166,166
1,0,0,0,1,0,243,0,46,1,0,0,0,15,0,1,1,82,0,0,164,167,88,89,1,3,1,1,120,167,167,54,3,3,2,1,1,89,89,162,74,167,167
1,0,1,0,1,0,26,0,8,0,1,0,0,0,0,0,1,15210,0,0,165,168,8,8,1,4,3,3,121,168,168,3,3,3,2,1,1,8,8,163,75,168,168
1,0,1,0,830,0,26,0,4,0,0,0,0,4,0,0,1,109386,0,0,166,169,8,8,1,4,3,3,122,169,169,3,3,3,2,1,1,8,8,164,76,169,169
1,0,1,0,0,0,20,0,0,0,0,0,0,9,0,0,1,3960,0,0,167,170,8,8,1,4,3,3,123,170,170,3,3,3,2,1,1,8,8,165,6,170,170
1,0,1,0,5,0,3591,0,1,0,0,0,0,218,0,0,1,4705,0,0,168,171,8,8,1,4,3,3,3,171,171,3,3,3,2,1,1,8,8,166,6,171,171
1,0,0,0,2,0,105,0,0,0,0,0,0,8,0,0,1,2015,0,0,169,172,89,90,1,10,5,5,124,172,172,38,5,5,2,1,1,90,90,167,10,172,172
1,0,0,0,12,0,70,0,1,0,0,0,0,42,0,0,0,32880,0,0,170,173,8,8,1,1,1,1,125,173,173,7,1,1,1,1,1,8,8,168,32,173,173
1,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,1043,0,0,171,174,90,91,1,1,1,1,126,174,174,9,1,1,1,1,1,91,91,169,6,174,174
1,0,1,0,0,0,5,0,0,0,0,0,0,7,0,0,1,22174,0,0,172,175,8,8,1,4,3,3,127,175,175,3,3,3,2,1,1,8,8,170,6,175,175
1,0,1,0,0,0,1,0,3,0,0,0,0,3,0,0,1,6507,0,0,173,176,91,92,1,4,3,3,3,176,176,3,3,3,2,1,1,92,92,171,6,176,176
1,0,1,0,1,0,147,0,1,0,0,0,0,22,0,0,1,3245,0,0,174,177,92,93,1,4,3,3,128,177,177,3,3,3,2,1,1,93,93,172,32,177,177
1,0,0,0,3,0,698,0,2,0,0,0,0,9,0,0,0,6326,0,0,175,178,93,94,1,1,1,1,129,178,178,55,1,1,1,1,1,94,94,173,55,178,178
1,0,0,0,2384,0,115,0,128,0,0,0,0,1,0,0,0,11880,0,0,176,179,94,95,1,1,1,1,130,179,179,56,1,1,1,1,1,95,95,174,77,179,179
1,0,0,0,2,0,3,0,1,0,1,0,0,3,0,0,0,2015,0,0,177,180,95,96,1,1,1,1,131,180,180,8,1,1,1,1,1,96,96,175,78,180,180
1,0,1,0,0,0,54,0,2,0,0,0,0,4,0,0,1,2224,0,0,178,181,96,97,1,4,3,3,132,181,181,3,3,3,2,1,1,97,97,176,79,181,181
1,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,11637,0,0,179,182,97,98,1,4,3,3,133,182,182,3,3,3,2,1,1,98,98,177,80,182,182
1,0,0,0,0,0,1788,0,4,0,0,0,0,16,0,1,1,61062,0,0,180,183,8,8,1,11,1,1,134,183,183,57,4,3,2,1,1,8,8,178,6,183,183
1,0,1,0,0,0,51,0,0,0,0,0,0,2,0,0,1,2370,0,0,15,184,8,8,1,4,3,3,135,184,184,3,3,3,2,1,1,8,8,179,81,184,184
1,0,0,0,12,0,287,0,9,0,0,0,0,2,0,0,0,3809,0,0,181,185,8,8,1,1,1,1,3,185,185,58,1,1,1,1,1,8,8,180,6,185,185
1,0,0,0,6,0,668,0,26,0,0,0,0,68,0,1,1,2890,0,0,182,186,8,8,1,1,1,1,3,186,186,59,1,1,1,1,1,8,8,181,6,186,186
1,0,0,0,7,0,8,0,4,0,1,0,0,3,0,0,0,1625,0,0,183,187,8,8,1,1,1,1,136,187,187,4,1,1,1,1,1,8,8,182,82,187,187
1,0,1,0,91,0,571,0,1538,0,0,0,0,17,0,0,1,3220,0,0,184,188,8,8,1,4,3,3,137,188,188,3,3,3,2,1,1,8,8,183,83,188,188
1,0,1,0,23,0,62,0,2,0,0,0,0,8,0,0,1,8513,0,0,185,189,8,8,1,4,3,3,138,189,189,3,3,3,2,1,1,8,8,184,20,189,189
1,0,0,0,14,0,702,0,4,0,0,0,0,12,0,0,0,1987,0,0,186,190,98,99,1,1,1,1,139,190,190,37,1,1,1,1,1,99,99,185,6,190,190
1,0,0,0,2,0,144,0,50,1,0,0,0,19,0,0,1,1090,0,0,187,191,48,48,1,3,1,1,140,191,191,38,1,1,1,1,1,48,48,186,33,191,191
1,0,0,0,0,0,649,0,0,0,0,0,0,13,0,0,0,324,0,0,188,192,99,100,1,1,1,1,141,192,192,60,1,1,1,1,1,100,100,187,84,192,192
1,0,0,0,0,0,1577,0,0,0,0,0,0,16,0,0,1,8270,0,0,189,193,100,101,1,3,1,1,142,193,193,61,3,3,2,1,1,101,101,188,85,193,193
1,0,1,0,28,0,17,0,10,0,0,0,0,2,0,0,1,876,0,0,190,194,8,8,1,4,3,3,143,194,194,3,3,3,2,1,1,8,8,189,6,194,194
1,0,0,0,2,0,8358,0,0,0,0,0,0,55,0,0,0,21526,0,0,191,195,8,8,1,1,1,1,3,195,195,62,1,1,1,1,1,8,8,190,6,195,195
1,0,0,0,44,0,33,0,1,0,0,0,0,1,0,0,0,484,0,0,192,196,8,8,1,1,1,1,144,196,196,31,1,1,1,1,1,8,8,191,15,196,196
1,0,0,0,34,0,1295,0,4337,0,0,0,0,46,0,0,1,3075,0,0,193,197,101,102,1,12,6,6,145,197,197,63,1,1,1,1,1,102,102,192,86,197,197
1,0,0,0,0,0,147,0,6,0,1,0,0,20,0,0,0,5386,0,0,194,198,8,8,1,1,1,1,146,198,198,5,1,1,1,1,1,8,8,193,87,198,198
1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,574,0,0,195,199,8,8,1,4,3,3,147,199,199,3,3,3,2,1,1,8,8,194,88,199,199
1,0,0,0,8,0,511,0,19,0,0,0,0,12,0,0,0,2177,0,0,196,200,102,103,1,1,1,1,148,200,200,7,1,1,1,1,1,103,103,195,89,200,200
1,0,0,0,6,0,12,0,37,0,0,0,0,1,0,0,0,1230,0,0,197,201,8,8,1,1,1,1,149,201,201,11,1,1,1,1,1,8,8,196,90,201,201
1,0,1,0,0,0,224,0,0,0,0,0,0,34,0,0,1,9663,0,0,198,202,8,8,1,4,3,3,3,202,202,3,3,3,2,1,1,8,8,197,6,202,202
1,0,1,0,1,0,11,0,0,0,0,0,0,1,0,0,1,16,0,0,199,203,103,104,1,4,3,3,150,203,203,3,3,3,2,1,1,104,104,198,6,203,203
1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,462,0,0,200,204,104,105,1,1,1,1,151,204,204,64,1,1,1,1,1,105,105,199,6,204,204
1,0,1,0,0,0,6109,0,1,0,0,0,0,230,0,0,1,5011,0,0,201,205,8,8,1,4,3,3,3,205,205,3,3,3,2,1,1,8,8,200,6,205,205
1,0,1,0,13,0,24,0,1,0,0,0,0,2,0,0,1,234,0,0,202,206,8,8,1,4,3,3,152,206,206,3,3,3,2,1,1,8,8,201,6,206,206
1,0,1,0,3,0,611,0,0,0,0,1,0,16,0,0,1,11487,0,0,203,207,8,8,1,3,1,1,153,207,207,3,3,3,2,1,1,8,8,202,91,207,207
1,0,1,1,166,0,3,0,36,0,0,0,0,1,0,0,1,2753,0,0,204,208,29,29,1,4,3,3,3,63,63,3,3,3,2,1,1,106,106,203,92,208,208
1,0,1,0,1,0,22,0,1,0,1,0,0,4,0,0,1,27877,0,0,205,209,8,8,1,4,3,3,3,208,208,3,3,3,2,1,1,8,8,204,93,209,209
1,0,0,0,6,0,82,0,0,0,0,0,0,5,0,0,0,8804,0,0,206,210,105,106,1,1,1,1,154,209,209,65,1,1,1,1,1,107,107,205,33,210,210
1,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,1,5503,0,0,207,211,106,107,1,4,3,3,155,210,210,3,3,3,2,1,1,108,108,206,6,211,211
1,0,1,0,125,0,36,0,3,0,0,0,0,9,0,0,1,481,0,0,208,212,8,8,1,4,3,3,156,211,211,3,3,3,2,1,1,8,8,207,32,212,212
1,0,1,0,0,0,62,0,0,0,0,0,0,1,0,0,1,656,0,0,209,213,8,8,1,4,3,3,3,212,212,3,3,3,2,1,1,8,8,208,6,213,213
1,0,1,0,0,0,374,0,0,0,0,0,0,16,0,0,1,1344,0,0,210,214,8,8,1,4,3,3,3,213,213,3,3,3,2,1,1,8,8,209,33,214,214
1,0,0,0,0,0,154,0,1,0,1,0,0,12,0,0,0,56927,0,0,211,215,8,8,1,1,1,1,157,214,214,66,1,1,1,1,1,8,8,210,94,215,215
1,0,0,0,0,0,36,0,4,0,0,0,0,1,0,0,0,414,0,0,212,216,107,108,1,1,1,1,3,215,215,67,1,1,1,1,1,109,109,211,6,216,216
1,0,1,0,0,0,2325,0,0,0,0,0,0,137,0,0,1,45276,0,0,213,217,108,109,1,4,3,3,158,216,216,3,3,3,2,1,1,110,110,212,6,217,217
1,0,0,0,5,0,9954,0,3,0,0,0,0,308,0,0,0,28374,0,0,214,218,8,8,1,1,1,1,159,217,217,68,1,1,1,1,1,8,8,213,95,218,218
1,0,0,0,0,0,57,0,1,0,1,0,0,4,0,0,0,3313,0,0,215,219,109,110,1,1,1,1,160,218,218,11,1,1,1,1,1,111,111,214,6,219,219
1,0,0,0,5,0,65,0,356,0,1,0,0,5,0,0,0,6016,0,0,216,220,110,111,1,1,1,1,3,219,219,9,1,1,1,1,1,112,112,215,32,220,220
1,0,0,0,0,0,30,0,1,0,0,0,0,8,0,0,0,7980,0,0,217,221,111,112,1,1,1,1,161,220,220,4,1,1,1,1,1,113,113,216,96,221,221
1,0,0,0,0,0,166,0,1,0,1,0,0,9,0,0,0,8253,0,0,218,222,112,113,1,1,1,1,162,221,221,69,1,1,1,1,1,114,114,217,78,222,222
1,0,0,0,0,0,595,0,2,0,1,0,0,5,0,0,0,1986,0,0,219,223,113,114,1,1,1,1,163,222,222,4,1,1,1,1,1,115,115,218,97,223,223
1,0,0,0,0,0,23,0,3,0,0,0,0,5,0,0,0,678,0,0,220,224,8,8,1,1,1,1,164,223,223,31,1,1,1,1,1,8,8,219,6,224,224
1,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,3912,0,0,221,225,8,8,1,4,3,3,3,63,63,3,3,3,2,1,1,8,8,22,6,225,225
1,0,0,0,5,0,189,0,8,0,1,0,0,11,0,0,0,14599,0,0,222,226,8,8,1,1,1,1,165,224,224,4,1,1,1,1,1,8,8,220,10,226,226
1,0,0,0,0,0,702,0,1,0,0,0,0,75,0,0,0,7866,0,0,223,227,114,115,1,1,1,1,166,225,225,31,1,1,1,1,1,116,116,221,98,227,227
1,0,1,0,6,0,44392,0,1,0,0,0,0,75,0,0,1,22075,0,0,224,228,115,116,1,4,3,3,167,226,226,3,3,3,2,1,1,117,117,222,99,228,228
1,0,1,0,0,0,9,0,1,0,0,0,0,4,0,0,1,10575,0,0,225,229,8,8,1,4,3,3,3,227,227,3,3,3,2,1,1,8,8,223,6,229,229
1,0,0,0,188,0,1036,0,8,0,1,0,0,13,0,0,0,335,0,0,226,230,116,117,1,1,1,1,168,228,228,37,1,1,1,1,1,118,118,224,100,230,230
1,0,0,0,0,0,152,0,1,1,0,0,0,73,0,0,0,46770,0,0,227,231,8,8,1,1,1,1,169,229,229,70,1,1,1,1,1,8,8,225,101,231,231
1,0,1,0,0,0,11,0,0,0,0,0,0,2,0,0,1,1393,0,0,228,232,8,8,1,4,3,3,3,230,230,3,3,3,2,1,1,8,8,226,6,232,232
1,0,0,0,1,0,30,0,2,0,1,0,0,11,0,0,0,53225,0,0,229,233,117,118,1,1,1,1,3,231,231,71,1,1,1,1,1,119,119,227,102,233,233
1,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,331,0,0,188,234,118,119,1,1,1,1,170,232,232,72,1,1,1,1,1,120,120,228,103,234,234
1,0,0,0,278,0,132,0,136,0,1,0,0,3,0,0,0,7306,0,0,230,235,119,120,1,1,1,1,171,233,233,5,1,1,1,1,1,121,121,229,104,235,235
1,0,1,0,0,0,22,0,8,0,1,0,0,1,0,0,1,3902,0,0,231,236,8,8,1,4,3,3,172,234,234,3,3,3,2,1,1,8,8,230,15,236,236
1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,1,718,0,0,232,237,120,121,1,4,3,3,173,235,235,3,3,3,2,1,1,122,122,231,6,237,237
1,0,0,0,1,0,109,0,1,0,1,0,0,20,0,0,0,9328,0,0,233,238,8,8,1,1,1,1,174,236,236,73,1,1,1,1,1,8,8,232,78,238,238
1,0,0,0,5,0,469,0,2,0,0,0,0,25,0,0,0,29097,0,0,219,239,121,122,1,1,1,1,175,237,237,74,1,1,1,1,1,123,123,233,105,239,239
1,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,1,3682,0,0,234,240,122,123,1,4,3,3,3,63,63,3,3,3,2,1,1,124,124,234,6,240,240
1,0,1,0,0,0,332,0,3,0,1,0,0,11,0,0,1,6419,0,0,235,241,123,124,1,4,3,3,3,238,238,3,3,3,2,1,1,125,125,235,106,241,241
1,0,0,0,0,0,30,0,1,0,0,0,0,12,0,0,0,3445,0,0,236,242,29,29,1,1,1,1,3,239,239,75,1,1,1,1,1,29,29,236,6,242,242
1,0,0,0,2,0,34,0,114,0,1,0,0,5,0,0,0,2113,0,0,237,243,8,8,1,1,1,1,176,240,240,4,1,1,1,1,1,8,8,237,6,243,243
1,0,1,0,218,0,448,0,911,0,0,0,0,36,0,0,1,4569,0,0,238,244,124,125,1,4,3,3,3,241,241,3,3,3,2,1,1,126,126,238,6,244,244
1,0,0,0,0,0,6,0,0,0,1,0,0,2,0,0,0,3017,0,0,239,245,125,126,1,1,1,1,177,242,242,21,1,1,1,1,1,127,127,239,107,245,245
1,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,1,3918,0,0,240,246,8,8,1,4,3,3,178,243,243,3,3,3,2,1,1,8,8,240,108,246,246
1,0,1,0,0,0,38,0,1,0,0,0,0,4,0,0,1,7168,0,0,241,247,126,127,1,4,3,3,179,244,244,3,3,3,2,1,1,128,128,241,6,247,247
1,0,1,0,0,0,17,0,1,0,0,0,0,1,0,0,1,7454,0,0,242,248,127,128,1,4,3,3,3,245,245,3,3,3,2,1,1,129,129,242,6,248,248
1,0,0,0,3,0,298,0,18,0,0,0,0,8,0,1,1,3556,0,0,243,249,128,129,1,2,2,2,180,246,246,2,2,2,2,1,1,130,130,243,6,249,249
1,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,3700,0,0,244,250,8,8,1,1,1,1,181,247,247,76,1,1,1,1,1,8,8,244,109,250,250
1,0,1,0,0,0,12,0,0,0,0,0,0,6,0,0,1,28196,0,0,245,251,8,8,1,4,3,3,3,248,248,3,3,3,2,1,1,8,8,245,6,251,251
1,0,0,0,1,0,45,0,2,0,1,0,0,3,0,0,0,580,0,0,246,252,129,130,1,1,1,1,3,249,249,1,1,1,1,1,1,131,131,246,110,252,252
1,0,0,0,0,0,19,0,277,0,0,0,0,2,0,0,0,380,0,0,247,253,130,131,1,1,1,1,182,250,250,7,1,1,1,1,1,132,132,22,6,253,253
1,0,1,0,0,0,256,0,0,0,0,0,0,19,0,0,1,1405,0,0,248,254,131,132,1,4,3,3,3,251,251,3,3,3,2,1,1,133,133,247,6,254,254
1,0,0,0,70,0,183,0,2,0,0,0,0,8,0,0,0,6404,0,0,249,255,132,133,1,1,1,1,3,252,252,77,1,1,1,1,1,134,134,248,111,255,255
1,0,0,0,1,0,29,0,2,0,0,0,0,7,0,0,1,682,0,0,250,256,8,8,1,13,1,1,183,253,253,38,6,6,3,1,1,8,8,249,6,256,256
1,0,0,0,0,0,15,0,2,0,0,0,0,3,0,0,0,5348,0,0,251,257,133,134,1,1,1,1,3,254,254,31,1,1,1,1,1,135,135,250,112,257,257
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1459,0,0,252,258,8,8,1,4,3,3,3,255,255,3,3,3,2,1,1,8,8,251,6,258,258
1,0,0,0,2,0,57,0,2,0,0,0,0,14,0,0,0,7915,0,0,253,259,8,8,1,1,1,1,184,256,256,5,1,1,1,1,1,8,8,252,113,259,259
1,0,0,0,2317,0,50675,0,1,0,0,0,0,341,0,0,0,8535,0,0,254,260,134,135,1,1,1,1,185,257,257,41,1,1,1,1,1,136,136,253,6,260,260
1,0,1,0,7,0,797,0,1,0,0,0,0,16,0,0,1,4864,0,0,255,261,8,8,1,4,3,3,3,258,258,3,3,3,2,1,1,8,8,254,6,261,261
1,0,0,0,1,0,24,0,1,0,1,0,0,1,0,0,0,514,0,0,256,262,8,8,1,1,1,1,186,259,259,4,1,1,1,1,1,8,8,255,6,262,262
1,0,1,0,3,0,32,0,1,0,0,0,0,5,0,0,1,8313,0,0,257,263,135,136,1,4,3,3,187,260,260,3,3,3,2,1,1,137,137,256,6,263,263
1,0,0,0,3,0,34,0,8,0,1,0,0,5,0,0,0,15722,0,0,258,264,136,137,1,1,1,1,188,261,261,78,1,1,1,1,1,138,138,257,114,264,264
1,0,1,0,10,0,728,0,1,0,0,0,0,33,0,0,1,4630,0,0,259,265,48,48,1,4,3,3,189,262,262,3,3,3,2,1,1,48,48,258,115,265,265
1,0,0,0,0,0,396,0,0,0,1,0,0,45,0,0,0,812,0,0,260,266,8,8,1,1,1,1,190,263,263,9,1,1,1,1,1,8,8,259,116,266,266
1,0,0,0,0,0,120,0,0,0,0,0,0,3,0,0,0,646,0,0,261,267,137,138,1,1,1,1,191,264,264,1,1,1,1,1,1,139,139,260,6,267,267
1,0,1,0,2,0,36,0,4,0,0,0,0,10,0,0,1,11505,0,0,262,268,8,8,1,4,3,3,3,265,265,3,3,3,2,1,1,8,8,261,65,268,268
1,0,1,0,2,0,33,0,0,0,0,0,0,53,0,0,1,27093,0,0,263,269,138,139,1,4,3,3,192,266,266,3,3,3,2,1,1,140,140,262,117,269,269
1,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,849,0,0,264,270,139,140,1,1,1,1,3,267,267,79,1,1,1,1,1,141,141,263,22,270,270
1,0,1,0,0,0,382,0,1,0,0,0,0,29,0,0,1,4187,0,0,265,271,140,141,1,4,3,3,193,268,268,3,3,3,2,1,1,142,142,264,6,271,271
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3019,0,0,266,272,8,8,1,4,3,3,3,269,269,3,3,3,2,1,1,8,8,265,118,272,272
1,0,0,0,12,0,74,0,4,0,1,0,0,14,0,0,0,5023,0,0,267,273,141,142,1,1,1,1,194,270,270,80,1,1,1,1,1,143,143,266,119,273,273
1,0,0,0,3,0,79,0,1,0,0,0,0,14,0,0,0,1403,0,0,268,274,8,8,1,1,1,1,195,271,271,7,1,1,1,1,1,8,8,267,6,274,274
1,0,1,0,15,0,194,0,1,0,0,0,0,15,0,0,1,26465,0,0,269,275,8,8,1,4,3,3,3,272,272,3,3,3,2,1,1,8,8,268,6,275,275
1,0,0,0,0,0,16,0,2,0,0,0,0,3,0,0,0,5738,0,0,270,276,8,8,1,1,1,1,196,273,273,81,1,1,1,1,1,8,8,269,6,276,276
1,0,0,0,2,0,207,0,1,0,0,0,0,12,0,0,0,1340,0,0,271,277,142,143,1,1,1,1,197,274,274,8,1,1,1,1,1,144,144,270,120,277,277
1,0,1,0,82,0,4,0,6,0,0,0,0,0,0,0,1,7790,0,0,227,278,143,144,1,4,3,3,3,275,275,3,3,3,2,1,1,145,145,271,6,278,278
1,0,1,0,12,0,84,0,0,0,1,0,0,0,0,0,1,629,0,0,272,279,144,145,1,4,3,3,3,276,276,3,3,3,2,1,1,146,146,272,6,279,279
1,0,1,0,0,0,110,0,1,0,0,0,0,17,0,0,1,1638,0,0,273,280,8,8,1,4,3,3,198,277,277,3,3,3,2,1,1,8,8,273,6,280,280
1,0,1,0,1,0,2115,0,45,0,0,0,0,148,0,0,1,4768,0,0,274,281,48,48,1,4,3,3,199,278,278,3,3,3,2,1,1,48,48,274,6,281,281
1,0,0,0,6,0,53,0,38,0,0,0,0,13,0,0,0,3611,0,0,275,282,8,8,1,1,1,1,3,279,279,82,1,1,1,1,1,8,8,275,10,282,282
1,0,0,0,38,0,1052,0,3715,0,0,0,0,11,0,0,1,1849,0,0,276,283,101,146,1,1,1,1,200,280,280,83,1,1,1,1,1,147,147,276,86,283,283
1,0,1,0,0,0,132,0,46,1,0,0,0,27,0,0,1,5552,0,0,277,284,145,147,1,3,1,1,3,281,281,3,3,3,2,1,1,148,148,277,45,284,284
1,0,0,0,23,0,81,0,0,0,0,0,0,2,0,0,0,33047,0,0,278,285,146,148,1,1,1,1,3,282,282,84,1,1,1,1,1,149,149,278,6,285,285
1,0,0,0,0,0,35,0,1,0,0,0,0,10,0,0,0,936,0,0,279,286,8,8,1,1,1,1,201,283,283,4,1,1,1,1,1,8,8,279,121,286,286
1,0,0,0,0,0,41,0,4,0,0,0,0,13,0,0,0,111157,0,0,280,287,8,8,1,1,1,1,202,284,284,85,1,1,1,1,1,8,8,280,6,287,287
1,0,0,0,13,0,23,0,20,0,1,0,0,3,0,0,0,2411,0,0,81,288,8,8,1,1,1,1,203,285,285,4,1,1,1,1,1,8,8,281,122,288,288
1,0,0,0,1,0,137,0,0,0,0,0,0,25,0,0,0,4115,0,0,281,289,147,149,1,1,1,1,204,286,286,86,1,1,1,1,1,150,150,282,6,289,289
1,0,0,0,7,0,33,0,0,0,0,0,0,3,0,0,0,8491,0,0,282,290,8,8,1,1,1,1,205,287,287,9,1,1,1,1,1,8,8,283,6,290,290
1,0,0,0,14,0,37,0,61,0,1,0,0,6,0,0,0,424,0,0,283,291,8,8,1,1,1,1,206,288,288,86,1,1,1,1,1,8,8,284,123,291,291
1,0,1,0,17,0,243,0,29,0,0,0,0,11,0,0,1,1577,0,0,284,292,148,150,1,4,3,3,207,289,289,3,3,3,2,1,1,151,151,285,32,292,292
1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,25,0,0,285,293,149,151,1,4,3,3,3,290,290,3,3,3,2,1,1,152,152,286,6,293,293
1,0,1,0,2,0,44,0,1,0,0,0,0,8,0,0,1,15290,0,0,286,294,150,152,1,4,3,3,3,291,291,3,3,3,2,1,1,153,153,287,6,294,294
1,0,0,0,174,0,1045,0,80,0,1,0,0,23,0,0,0,10078,0,0,287,295,49,49,1,1,1,1,208,292,292,87,1,1,1,1,1,49,49,288,38,295,295
1,0,1,0,20,0,111,0,21,0,1,0,0,2,0,0,1,3424,0,0,288,296,151,153,1,4,3,3,209,293,293,3,3,3,2,1,1,154,154,289,124,296,296
1,0,1,0,4,0,43,0,3,0,1,0,0,3,0,0,1,891,0,0,289,297,152,154,1,4,3,3,210,294,294,3,3,3,2,1,1,155,155,290,6,297,297
1,0,1,0,0,0,783,0,1,0,0,0,0,13,0,0,1,15011,0,0,290,298,153,155,1,4,3,3,211,295,295,3,3,3,2,1,1,156,156,291,6,298,298
1,0,1,0,1,0,159,0,46,0,0,0,0,33,0,0,1,9558,0,0,291,299,48,48,1,4,3,3,212,296,296,3,3,3,2,1,1,48,48,292,6,299,299
1,0,1,0,1,0,64,0,6,0,0,0,0,14,0,0,1,912,0,0,292,300,154,156,1,4,3,3,213,297,297,3,3,3,2,1,1,157,157,293,65,300,300
1,0,1,0,0,0,12,0,1,0,0,0,0,2,0,0,1,1065,0,0,293,301,8,8,1,3,1,1,3,298,298,3,3,3,2,1,1,8,8,294,6,301,301
1,0,1,0,0,0,62,0,0,0,0,0,0,19,0,0,1,981,0,0,294,302,155,157,1,4,3,3,214,299,299,3,3,3,2,1,1,158,158,295,125,302,302
1,0,0,0,1,0,4180,0,3,0,0,0,0,179,0,0,0,14547,0,0,295,303,156,158,1,1,1,1,215,300,300,8,1,1,1,1,1,159,159,296,6,303,303
1,0,1,0,0,0,8,0,1,0,0,0,0,2,0,0,1,846,0,0,296,304,8,8,1,4,3,3,216,301,301,3,3,3,2,1,1,8,8,297,6,304,304
1,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,18,0,0,297,305,157,159,1,4,3,3,217,302,302,3,3,3,2,1,1,160,160,298,6,305,305
1,0,0,0,3,0,3424,0,1,0,0,0,0,37,0,0,0,1700,0,0,298,306,8,8,1,1,1,1,218,303,303,37,1,1,1,1,1,8,8,299,6,306,306
1,0,1,0,0,0,2371,0,6,0,0,0,0,107,0,0,1,11889,0,0,299,307,8,8,1,3,1,1,219,304,304,3,3,3,2,1,1,8,8,300,6,307,307
1,0,0,0,0,0,26,0,1,0,0,0,0,11,0,0,0,2400,0,0,300,308,158,160,1,1,1,1,220,305,305,5,1,1,1,1,1,161,161,301,6,308,308
