verified,geo_enabled,profile_use_background_image,default_profile,followers_count,friends_count,listed_count,favourites_count,statuses_count,probe_timestamp_encoded,user_name_encoded,user_screen_name_encoded,user_description_encoded,user_created_at_encoded,url_encoded,lang_encoded,protected_encoded,class
0,1,1,1,143,299,1,2818,429,343,356,361,329,361,1,1,1,0
0,1,1,0,1839,900,62,875,2898,344,357,362,330,362,1,1,1,0
0,1,1,1,583,752,16,38636,22485,345,358,363,331,363,170,1,1,0
0,1,1,0,140,255,5,607,13832,346,359,364,332,364,1,1,1,0
1,1,0,0,28089,141,487,3782,10288,347,360,365,333,365,171,1,1,0
0,1,1,0,6230,5864,230,24179,74334,348,361,366,334,366,172,1,1,0
0,0,1,0,18,67,1,1451,356,349,362,367,335,367,1,1,1,0
0,0,0,0,4014,1001,36,15614,5543,350,363,368,336,368,173,1,1,0
0,0,1,0,66,211,0,3428,5980,351,364,369,337,369,1,1,1,0
0,0,1,1,43,245,0,137,239,352,365,370,5,370,1,1,1,0
1,1,0,0,3582,1651,63,11342,7189,353,366,371,338,371,174,1,1,0
0,1,1,1,122,420,2,4830,14343,354,367,372,339,372,175,1,1,0
1,1,1,0,21055,2092,286,8719,10415,355,368,373,340,373,176,1,1,0
0,0,1,1,5898,4556,63,56206,60657,356,369,374,341,374,177,1,1,0
0,1,1,0,17364,2937,323,971,9833,357,370,375,342,375,178,1,1,0
0,1,1,0,277,897,4,5859,2635,358,371,376,343,376,1,1,1,0
0,0,1,1,21,354,0,769,415,359,372,377,5,377,1,1,1,0
0,1,0,0,1288,285,17,12214,5834,360,373,378,5,378,1,5,1,0
0,1,0,0,1308,1060,36,16017,6077,360,374,379,344,379,179,1,1,0
0,0,1,0,1138,1036,29,13581,14055,361,375,380,345,380,180,1,1,0
0,0,1,1,533,625,3,6248,3228,362,376,381,346,381,1,1,1,0
1,0,1,0,313948,8616,1367,9242,26472,363,377,382,347,382,181,1,1,0
0,0,0,0,189,750,0,2037,1324,364,378,383,348,383,1,1,1,0
0,1,1,0,105,408,4,6573,4225,365,379,384,349,384,1,1,1,0
0,0,1,1,13,89,0,1439,47,366,380,385,5,385,1,1,1,0
0,1,1,1,152,233,134,1167,3016,367,381,386,350,386,1,1,1,0
0,1,1,0,1005,1048,54,15012,84712,368,382,387,351,387,182,1,1,0
0,0,1,0,254,1337,16,1048,3392,369,383,388,352,388,183,1,1,0
0,1,1,0,483,507,47,1102,3550,370,384,389,353,389,184,1,1,0
0,1,0,0,8162,2009,44,57677,30474,371,385,390,354,390,185,1,1,0
0,0,1,1,16,83,0,2,5,372,386,391,355,391,186,1,1,0
0,1,1,0,166,145,14,3020,4641,373,387,392,356,392,1,1,1,0
0,1,1,0,458,645,7,11205,7522,374,388,393,5,393,187,1,1,0
0,1,1,0,538,4391,7,9903,3725,375,389,394,357,394,1,1,1,0
0,0,1,1,115,494,16,1398,6455,376,390,395,358,395,188,1,1,0
0,1,1,0,13082,12732,1333,19601,20160,377,391,396,359,396,189,1,1,0
0,1,0,0,12803,13022,333,14627,4938,378,392,397,360,397,190,1,1,0
0,1,1,0,18834,253,182,20948,15421,379,393,398,361,398,191,1,1,0
0,1,1,0,968,1800,58,1589,4647,380,394,399,362,399,192,1,1,0
0,1,1,0,416,284,4,30904,3049,381,395,400,363,400,193,1,1,0
0,0,1,1,0,0,0,184,2026,382,396,401,364,401,1,1,1,0
0,1,0,0,1131,727,49,559,969,383,397,402,365,402,194,1,1,0
0,1,1,0,1022,1398,20,116246,63546,384,398,403,366,403,195,1,1,0
0,1,0,0,631,1403,33,4211,19239,385,399,404,367,404,1,1,1,0
0,0,0,0,710,648,15,2375,735,386,400,405,368,405,196,1,1,0
0,0,1,1,94,612,0,5597,1654,387,401,406,369,406,1,1,1,0
0,0,0,0,2,17,0,130,35,388,402,407,370,407,1,1,1,0
0,0,1,1,1089,1555,5,53890,49789,389,403,408,371,408,1,1,1,0
0,1,1,1,36,179,1,216,273,390,404,409,372,409,1,1,1,0
0,1,0,0,364,798,6,15938,17107,391,405,410,373,410,1,1,1,0
0,0,1,1,71,283,0,129,225,392,406,411,374,411,1,1,1,0
0,0,1,0,543,373,21,727,1948,393,407,412,375,412,197,1,1,0
0,0,0,0,31,7,3,20,536,394,408,413,5,413,198,1,1,0
0,1,1,1,516,467,1,25331,1515,395,409,414,376,414,1,1,1,0
0,1,1,1,234,712,4,25028,30432,396,156,415,377,415,1,1,1,0
0,0,1,0,114,200,4,190,182,397,410,416,5,416,1,1,1,0
0,1,0,0,1758,737,138,800,11526,398,411,417,378,417,199,1,1,0
0,0,1,1,9096,34,11,4618,1664,399,412,418,379,418,200,1,1,0
0,1,0,0,913,799,6,7640,1711,400,413,419,380,419,201,1,1,0
0,0,1,1,473,623,0,14691,2725,401,414,420,5,420,1,1,1,0
0,1,0,0,2491,641,36,22698,19820,402,415,421,381,421,202,1,1,0
0,0,1,0,190,410,3,34,378,403,416,422,382,422,203,1,1,0
0,1,1,1,405,411,4,5441,2366,404,417,423,383,423,1,1,1,0
0,1,1,0,206,530,4,782,739,405,418,424,384,424,204,1,1,0
0,1,0,0,195,310,2,42373,5384,406,419,425,385,425,1,1,1,0
0,1,1,1,191,390,8,1739,3388,407,420,426,386,426,205,1,1,0
0,1,0,0,864,2293,27,1510,8882,408,421,427,387,427,1,1,1,0
0,1,1,0,2023,3850,113,90904,37575,409,422,428,388,428,206,1,1,0
0,1,0,0,293,294,0,2914,1689,410,423,429,389,429,207,1,1,0
0,1,1,0,11208,6295,842,919,13127,411,424,430,390,430,208,1,1,0
0,1,1,0,7543,1522,153,250677,116948,412,425,431,391,431,209,1,1,0
0,0,1,0,59,236,0,6310,3824,413,426,432,5,432,1,1,1,0
0,1,0,0,80,291,6,3248,4013,413,427,433,5,433,1,1,1,0
0,1,0,0,309,459,5,1243,9368,414,428,434,392,434,210,1,1,0
0,0,1,1,17,98,0,114,79,415,429,435,393,435,1,1,1,0
0,0,1,0,215,951,32,9047,10170,416,430,436,394,436,1,1,1,0
0,1,0,0,34,68,0,22,209,416,431,437,5,437,1,1,1,0
0,0,0,0,3,26,0,28,50,417,432,438,395,438,1,1,1,0
0,1,0,0,165,139,5,31,96,418,433,439,396,439,211,1,1,0
0,0,1,1,27,251,2,229,1427,419,434,440,397,440,1,1,1,0
0,0,1,1,7,65,0,157,37,419,435,441,5,441,1,1,1,0
0,0,1,0,13,42,0,1108,367,420,436,442,5,442,1,1,1,0
0,0,1,1,12585,10922,184,55593,49615,421,437,443,398,443,1,1,1,0
0,0,1,1,937,430,36,170,6021,422,438,444,399,444,1,1,1,0
0,1,0,0,448,125,12,1867,4694,423,439,445,400,445,212,1,1,0
0,1,0,0,996,1076,20,7615,5599,424,440,446,401,446,213,1,1,0
0,0,1,1,2419,4942,2,21577,11619,425,441,447,402,447,1,1,1,0
0,0,1,1,27,125,0,3785,1048,426,442,448,403,448,214,1,1,0
0,1,1,0,97,305,5,6801,4545,427,443,449,404,449,215,1,1,0
0,1,1,0,1251,1612,42,1449,11080,428,444,450,405,450,1,1,1,0
0,1,1,0,305,314,1,453,3059,429,445,451,406,451,1,1,1,0
0,0,1,1,727,901,12,70697,25476,430,446,452,407,452,216,1,1,0
0,1,1,0,511,455,19,39,8072,431,447,453,408,453,217,1,1,0
0,0,1,1,28238,589,61,3205,1235,432,448,454,409,454,218,1,1,0
0,1,1,1,106,142,1,161,198,433,449,455,410,455,1,1,1,0
1,1,1,0,21306,4514,386,13492,32728,434,450,456,411,456,219,1,1,0
0,1,1,0,5192,934,82,55389,52955,435,451,457,412,457,220,1,1,0
0,1,0,0,485,104,19,3370,1565,436,452,458,413,458,1,1,1,0
0,1,1,0,25,129,0,277,458,437,453,459,414,459,1,1,1,0
0,0,0,0,5773,51,46,22074,208751,438,454,460,415,460,1,1,1,0
0,1,1,1,43,299,0,1358,157,439,455,461,416,461,1,1,1,0
0,1,1,1,220,928,0,630,1405,440,151,462,417,462,1,1,1,0
0,0,0,0,1747,734,129,452065,394523,441,456,463,418,463,221,1,1,0
0,1,1,0,1904,1615,25,9142,4959,442,457,464,419,464,1,1,1,0
0,1,0,0,2123,2496,59,951,15039,443,458,465,420,465,222,1,1,0
0,0,1,1,229,662,0,11726,1380,444,459,466,421,466,1,1,1,0
0,0,0,0,894,798,27,1108,1687,445,460,467,422,467,223,1,1,0
1,1,1,0,36768,377,303,7746,7001,446,461,468,423,468,224,1,1,0
0,1,1,0,409,269,7,20822,19628,447,462,469,424,469,1,1,1,0
0,0,0,0,108,162,3,17927,3220,448,463,470,425,470,1,1,1,0
0,1,1,1,53697,51759,142,23930,22937,449,464,471,426,471,225,1,1,0
0,1,0,0,141,8,18,6869,5297,450,465,472,427,472,226,1,1,0
0,0,0,0,58,467,2,21,59,451,466,473,5,473,1,1,1,0
0,0,0,0,43,56,0,189,30,452,467,474,428,474,227,1,1,0
0,1,1,1,1335,3129,74,7139,43579,453,468,475,429,475,1,1,1,0
0,0,1,1,214,8,0,118,527,454,469,476,430,476,228,1,1,0
0,1,1,1,741,454,9,6010,3583,455,470,477,431,477,1,1,1,0
0,1,1,0,4572,282,53,17517,8036,456,471,478,432,478,229,1,1,0
0,1,1,1,193,665,3,28413,3436,457,472,479,433,479,1,1,1,0
0,0,1,0,328,381,8,190,1505,458,473,480,434,480,1,1,1,0
0,1,0,0,433,447,52,9262,22894,459,474,481,435,481,1,1,1,0
0,1,0,0,17,55,0,271,356,460,475,482,436,482,1,1,1,0
0,0,1,1,21,67,0,23,36,461,476,483,437,483,230,1,1,0
0,1,1,1,205,592,2,2171,450,462,477,484,438,484,231,1,1,0
0,0,1,1,0,16,0,4,3,463,478,485,5,485,1,1,1,0
0,1,0,0,45,65,5,1236,25252,464,479,486,439,486,1,1,1,0
0,0,1,1,76,364,3,2434,2222,465,480,487,5,487,1,1,1,0
0,1,0,0,643,1226,31,637,2031,466,481,488,440,488,1,1,1,0
0,1,1,0,233,827,17,8234,10868,467,482,489,441,489,232,1,1,0
0,0,1,0,195,481,0,14898,983,468,483,490,442,490,233,1,1,0
0,0,1,1,3768,4366,401,29697,50925,468,484,491,443,491,234,1,1,0
0,1,1,0,590,310,37,6961,41469,469,485,492,444,492,235,1,1,0
0,0,1,0,10020,9519,8,9215,18190,470,486,493,445,493,236,1,1,0
0,0,1,1,47,313,0,214,635,471,487,494,5,494,1,1,1,0
0,0,1,1,764,164,3,113,173,472,488,495,446,495,1,1,1,0
0,1,1,0,2467,1712,160,775,4895,473,489,496,447,496,237,1,1,0
0,0,1,0,778,855,30,408,1387,474,490,497,448,497,238,1,1,0
0,0,1,0,52,406,1,121,4249,475,491,498,449,498,1,1,1,0
0,0,1,0,7931,1332,125,4157,9700,476,492,499,450,499,239,1,1,0
0,1,0,0,2681,4788,212,1135,1906,477,493,500,451,500,240,1,1,0
0,1,1,0,203,389,12,13,818,478,494,501,452,501,241,1,1,0
0,0,1,1,111,577,0,428,697,479,495,502,453,502,1,1,1,0
0,1,1,1,2304,627,7,576,233,480,496,503,454,503,1,1,1,0
0,1,1,0,289,345,10,17270,10703,481,497,504,455,504,1,1,1,0
0,0,0,0,225,937,0,3059,645,482,498,505,456,505,1,1,1,0
1,0,1,1,11905,559,56,21882,6182,483,499,506,457,506,242,1,1,0
0,1,1,1,145,442,3,627,334,484,500,507,458,507,243,1,1,0
0,1,1,0,11619,175,284,20791,13426,485,501,508,459,508,244,1,1,0
0,0,1,1,45,442,0,156,245,486,502,509,460,509,245,1,1,0
0,1,1,0,378,340,13,34677,9042,487,503,510,461,510,246,1,1,0
0,1,0,0,327,396,7,4547,2477,488,504,511,462,511,1,1,1,0
0,1,0,0,201,162,4,22457,2875,489,505,512,463,512,247,1,1,0
0,1,1,0,1199,311,6,1510,1528,490,506,513,464,513,248,1,1,0
0,1,1,0,117,98,7,29989,57670,491,507,514,465,514,1,1,1,0
0,0,1,1,144,321,4,2292,7990,492,508,515,466,515,249,1,1,0
0,1,1,0,1021,792,8,3096,1626,493,509,516,467,516,1,1,1,0
0,1,1,1,1043,1627,1,27480,8662,494,510,517,468,517,1,1,1,0
0,0,1,1,76,231,0,12713,534,495,511,518,469,518,1,1,1,0
0,1,1,0,530,1134,15,2247,1039,496,512,519,470,519,250,1,1,0
0,1,0,0,305,458,13,2923,2273,497,513,520,471,520,1,1,1,0
0,0,1,0,509,85,17,153019,45489,498,514,521,472,521,1,1,1,0
0,1,0,0,15149,12778,5,78135,32035,499,515,522,473,522,1,1,1,0
0,1,1,0,1868,154,33,4535,4189,500,516,523,474,523,251,1,1,0
0,0,0,0,58,272,2,2897,295,501,517,524,475,524,252,1,1,0
0,1,0,0,454,448,5,2915,1172,502,518,525,476,525,253,1,1,0
0,0,1,1,83,211,0,61,819,503,519,526,477,526,254,1,1,0
0,0,1,1,138,173,8,662,4274,504,520,527,478,527,1,1,1,0
0,0,1,0,157,294,3,184,1072,505,521,528,479,528,255,1,1,0
0,1,1,0,564,148,39,1718,2304,506,522,529,480,529,256,1,1,0
0,1,0,0,876,746,33,635,4319,507,523,530,481,530,257,1,1,0
0,0,1,1,42,101,1,19,14,508,524,531,482,531,1,1,1,0
0,0,1,0,55,70,2,122,534,509,525,532,483,532,258,1,1,0
0,1,1,0,1206,236,11,9416,3149,510,526,533,484,533,259,1,1,0
0,0,1,0,2587,463,34,324,454,511,527,534,485,534,260,1,1,0
0,0,1,0,1464,904,6,5257,9015,512,528,535,486,535,1,1,1,0
0,0,1,1,209,114,6,30930,7285,513,529,536,487,536,1,1,1,0
0,1,1,1,232,771,11,13671,10158,514,530,537,5,537,1,1,1,0
0,0,1,1,270,994,4,9116,12234,515,531,538,488,538,1,1,1,0
1,1,1,1,20027,7545,381,24727,20287,516,532,539,489,539,261,1,1,0
0,1,1,1,3333,506,77,5728,6587,517,533,540,490,540,262,1,1,0
0,0,1,0,84,358,2,1843,250,518,534,541,5,541,1,1,1,0
0,1,1,0,84,88,1,45,241,519,535,542,491,542,263,1,1,0
0,0,1,0,40,277,0,320,351,520,536,543,5,543,1,1,1,0
0,1,0,0,292,40,1,22601,24776,521,537,544,5,544,1,1,1,0
0,0,0,0,90,269,1,58,764,522,538,545,492,545,264,1,1,0
0,0,1,0,649,251,22,3628,9631,523,539,546,493,546,265,1,1,0
0,0,1,1,3859,5000,2,4494,3920,524,540,547,494,547,1,1,1,0
0,1,0,0,280,273,7,235,879,525,541,548,495,548,266,1,1,0
0,1,1,1,1689,898,9,105133,83612,526,542,549,496,549,1,1,1,0
0,1,1,1,34,257,0,2845,385,527,543,550,497,550,1,1,1,0
0,1,1,0,115,299,2,237,1828,528,151,551,498,551,267,1,1,0
1,1,1,0,10422,3434,149,123947,129862,529,544,552,499,552,268,1,1,0
1,1,1,0,3770,839,147,29196,55066,530,545,553,500,553,269,1,1,0
0,1,1,1,74,170,4,723,849,531,546,554,501,554,1,1,1,0
0,1,1,0,707,441,21,13228,15275,532,547,555,502,555,1,1,1,0
0,1,1,1,1967,2554,5,6027,4483,533,548,556,503,556,1,1,1,0
0,0,1,1,4422,1427,98,8469,13471,533,549,557,504,557,270,1,1,0
0,0,1,1,692,676,1,4892,2780,534,550,558,505,558,1,1,1,0
0,1,1,0,299,435,10,1956,1599,535,551,559,506,559,1,1,1,0
0,0,1,0,3666,330,96,8250,10761,536,552,560,507,560,271,1,1,0
0,0,1,1,10,5,0,4,80,537,553,561,5,561,1,1,1,0
0,0,1,1,44012,33019,319,178783,243084,538,554,562,508,562,1,1,1,0
1,1,0,0,32584,1010,151,15566,3883,539,555,563,509,563,272,1,1,0
0,1,1,0,197,476,1,41248,4818,540,556,564,510,564,1,1,1,0
0,0,0,0,771,421,13,6249,2113,541,557,565,511,565,1,1,1,0
0,1,1,1,1872,126,13,3573,718,542,558,566,512,566,273,1,1,0
0,0,0,0,138,97,6,96,4195,542,559,567,513,567,274,1,1,0
0,1,1,0,52,59,1,1201,2103,543,560,568,514,568,1,1,1,0
0,1,1,1,190,550,4,734,626,543,561,569,515,569,1,1,1,0
0,1,1,0,707,806,19,12217,17860,544,562,570,516,570,275,1,1,0
0,0,1,0,113,243,10,112,24664,545,563,571,517,571,276,1,1,0
0,0,1,0,93,175,1,982,1756,546,564,572,518,572,1,1,1,0
0,1,0,0,9895,10871,10,47897,67860,547,565,573,519,573,1,1,1,0
0,1,1,0,631,791,28,31184,7150,548,547,574,520,574,1,1,1,0
0,1,1,0,693,124,69,3473,13751,549,566,575,521,575,277,1,1,0
1,1,1,1,1365,1401,80,7376,5079,550,567,576,522,576,278,1,1,0
0,1,0,0,5506,1631,80,7571,15524,551,568,577,523,577,279,1,1,0
0,0,1,1,29,77,0,312,232,552,569,578,524,578,1,1,1,0
0,0,1,1,26,210,0,2153,308,553,570,579,525,579,1,1,1,0
0,0,1,1,100,224,0,22,6,554,571,580,5,580,1,1,1,0
0,0,1,1,58,166,0,10,17,555,572,581,526,581,1,1,1,0
0,0,0,0,91,367,2,535,604,556,573,582,527,582,280,1,1,0
0,0,0,0,236,150,7,88,93,557,574,583,528,583,1,1,1,0
0,0,1,1,116,742,1,78494,1316,558,575,584,5,584,1,1,1,0
0,1,1,1,57,193,0,1147,3365,559,576,585,529,585,1,1,1,0
0,0,1,0,746,778,15,8224,3089,560,577,586,530,586,281,1,1,0
0,1,1,0,47,225,0,446,1025,561,578,587,531,587,1,1,1,0
0,1,0,0,2040,813,37,1038,2596,562,579,588,532,588,282,1,1,0
0,0,1,1,19,86,0,869,421,563,580,589,533,589,1,1,1,0
0,1,1,0,745,872,3,45924,14844,564,581,590,534,590,1,1,1,0
0,0,1,1,46,544,0,1970,1606,565,582,591,535,591,283,1,1,0
0,1,1,1,731,831,15,46995,18925,565,583,592,536,592,284,1,1,0
0,0,0,0,60,168,2,618,1019,566,584,593,537,593,1,1,1,0
0,0,1,0,216,338,3,9061,2713,567,585,594,538,594,1,1,1,0
0,0,1,1,39,215,0,138,129,568,586,595,5,595,1,1,1,0
0,1,1,0,2481,2415,246,1154,17574,569,587,596,539,596,285,1,1,0
0,1,1,1,74,279,0,3174,713,570,588,597,540,597,1,1,1,0
0,1,1,0,1220,701,46,3585,58263,571,589,598,541,598,1,1,1,0
0,0,1,0,223,204,2,11630,3822,571,590,599,542,599,1,1,1,0
0,1,0,0,1026,2718,21,2188,4948,572,591,600,543,600,286,1,1,0
0,1,1,0,371,190,8,400,354,573,592,601,544,601,287,1,1,0
0,1,1,1,52,187,0,819,864,574,593,602,5,602,1,1,1,0
0,1,1,1,53,293,0,4670,584,575,594,603,545,603,288,1,1,0
0,1,1,0,1422,901,6,8531,35360,576,595,604,546,604,289,1,1,0
0,1,0,0,480,659,4,13350,7911,577,596,605,547,605,1,1,1,0
0,1,1,0,362,351,7,4327,18497,578,597,606,548,606,1,1,1,0
0,0,0,0,29,117,1,665,1081,579,598,607,549,607,1,1,1,0
0,0,1,1,52,127,0,42,92,580,599,608,550,608,290,1,1,0
0,0,1,1,251,542,14,1608,697,581,600,609,551,609,291,1,1,0
0,0,0,0,220,564,0,49140,12692,582,601,610,552,610,1,1,1,0
0,1,1,0,1460,900,34,9039,15149,583,602,611,553,611,292,1,1,0
0,0,0,0,65,265,4,25484,5745,584,603,612,554,612,1,1,1,0
0,1,1,0,2173,362,66,7263,14241,584,604,613,555,613,293,1,1,0
0,0,1,0,66,564,0,1328,1774,585,605,614,556,614,1,1,1,0
0,0,1,1,1,27,0,328,128,586,606,615,557,615,1,1,1,0
0,1,1,1,31,177,1,217,169,587,607,616,5,616,1,1,1,0
0,0,1,1,2951,4834,16,41697,28787,588,608,617,558,617,1,1,1,0
0,1,1,1,4678,5137,69,159440,26821,589,609,618,559,618,294,1,1,0
0,1,0,0,3341,333,54,19184,13696,590,610,619,560,619,295,1,1,0
1,1,1,1,4374,1407,84,2182,3458,591,611,620,561,620,296,1,1,0
0,1,1,0,11983,1067,110,22006,6866,592,612,621,562,621,297,1,1,0
0,0,1,1,5741,6182,14,19346,10337,593,613,622,563,622,1,1,1,0
0,1,1,1,32,80,3,214,179,594,614,623,5,623,1,1,1,0
0,1,1,0,277,171,20,2883,14023,595,615,624,564,624,1,1,1,0
0,1,1,0,566,522,28,298,3302,596,616,625,565,625,298,1,1,0
0,0,1,1,225,470,13,18731,6809,597,617,626,566,626,1,1,1,0
0,1,1,0,624,1201,19,56693,11602,598,618,627,567,627,1,1,1,0
0,1,1,1,4541,4813,48,33524,14362,599,619,628,568,628,299,1,1,0
0,0,1,1,61,97,0,901,706,600,620,629,569,629,1,1,1,0
0,1,1,0,120,166,0,262,4227,601,621,630,570,630,300,1,1,0
0,0,0,0,503,2250,9,3249,3383,602,622,631,571,631,1,1,1,0
0,0,1,1,2834,2898,2,314,1803,603,623,632,572,632,1,1,1,0
0,1,0,0,99,110,6,430,599,604,624,633,573,633,301,1,1,0
0,1,1,0,299,141,5,13520,19026,605,556,634,574,634,1,1,1,0
0,0,1,0,250,223,25,9,1284,606,625,635,575,635,302,1,1,0
1,1,1,0,36779,380,80,10003,13266,607,626,636,576,636,303,1,1,0
0,0,0,0,3535,3644,117,46924,42618,608,627,637,577,637,304,1,1,0
0,1,0,0,2327,190,71,26500,65862,609,628,638,578,638,1,1,1,0
0,1,1,0,72,201,2,142,4667,610,629,639,579,639,1,1,1,0
1,1,1,0,54051,2788,678,39642,58392,611,630,640,580,640,305,1,1,0
0,1,1,0,1131,1801,31,638,3921,612,631,641,581,641,306,1,1,0
0,0,1,0,5606,4683,259,1012,8057,613,632,642,582,642,307,1,1,0
0,0,1,0,22,85,0,566,145,614,633,643,583,643,1,1,1,0
0,0,1,0,529,123,21,12538,50945,614,634,644,584,644,1,1,1,0
0,0,1,1,30,297,0,452,301,615,635,645,585,645,1,1,1,0
0,1,1,0,2725,448,44,61599,73122,616,636,646,586,646,308,1,1,0
0,1,1,1,189,794,6,17435,3950,617,637,647,587,647,1,1,1,0
0,1,1,1,72,816,5,38,738,618,638,648,5,648,1,1,1,0
0,1,1,0,295,1617,7,9578,3999,619,639,649,588,649,309,1,1,0
0,1,0,0,155,744,5,7804,3618,620,640,650,589,650,310,1,1,0
0,1,0,0,292,430,25,1329,2299,621,641,651,590,651,311,1,1,0
1,0,0,0,46680,1228,817,10105,53802,622,642,652,591,652,312,1,1,0
0,0,1,0,342,1221,5,24924,1797,623,643,653,592,653,313,1,1,0
0,0,1,0,202,430,0,263,486,624,644,654,5,654,314,1,1,0
0,1,1,0,611,317,35,147053,83657,625,645,655,593,655,1,1,1,0
0,0,1,1,45045,546,1041,1159,136895,626,646,656,594,656,315,1,1,0
0,1,1,0,2205,1449,116,39063,37415,627,647,657,595,657,316,1,1,0
0,1,1,0,3050,1342,126,5886,9182,628,648,658,596,658,317,1,1,0
1,1,1,0,10590,1812,321,7607,26204,629,649,659,597,659,318,1,1,0
0,0,1,1,4662,5043,3,10066,2846,630,650,660,598,660,1,1,1,0
0,0,0,0,3575,4884,6,26161,36568,631,651,661,599,661,1,1,1,0
0,0,0,0,25,131,0,41,22,632,652,662,600,662,319,1,1,0
0,1,1,0,1346,2686,61,199621,37043,633,653,663,601,663,320,1,1,0
0,1,1,1,247,954,0,5915,4216,634,654,664,5,664,1,1,1,0
0,1,1,0,6468,1053,359,4416,10836,635,655,665,602,665,321,1,1,0
0,0,1,1,41,216,0,1968,1626,636,656,666,603,666,1,1,1,0
0,1,1,0,362,685,11,1074,603,637,657,667,604,667,1,1,1,0
1,1,0,0,9224,1386,235,6686,8804,638,658,668,605,668,322,1,1,0
0,1,1,1,53,326,6,17618,3722,639,659,669,5,669,1,1,1,0
0,1,1,0,1334,710,50,6851,9268,640,660,670,606,670,1,1,1,0
0,1,1,1,574,797,7,105976,14910,640,661,671,607,671,1,1,1,0
0,1,1,1,828,846,6,2,10708,641,662,672,608,672,1,1,1,0
0,1,1,1,2051,1899,30,20108,30264,642,663,673,609,673,1,1,1,0
0,1,1,1,13,90,0,215,143,643,664,674,610,674,1,1,1,0
0,1,0,0,448,273,3,7873,5946,644,665,675,611,675,1,1,1,0
0,1,1,0,953,925,20,2789,34650,645,666,676,612,676,323,1,1,0
0,0,1,1,2,2,0,2,9,646,667,677,5,677,1,1,1,0
0,1,1,1,47,466,1,6521,301,647,668,678,5,678,1,1,1,0
1,0,1,0,10057,4357,150,8176,5828,648,669,679,613,679,324,1,1,0
0,0,1,0,74,251,3,835,3742,649,670,680,614,680,1,1,1,0
0,1,1,1,263,943,5,1958,1691,650,671,681,615,681,1,1,1,0
0,1,1,1,96,265,0,6925,1014,651,672,682,5,682,1,1,1,0
0,0,1,0,75,527,1,519,1290,652,673,683,616,683,1,1,1,0
0,1,1,1,191,418,9,298,5561,653,674,684,617,684,325,1,1,0
0,1,1,0,425,929,1,11507,10950,654,675,685,618,685,1,1,1,0
1,1,1,0,1791,2272,54,6902,7160,655,676,686,619,686,326,1,1,0
0,1,1,1,30,58,0,379,71,656,677,687,620,687,1,1,1,0
0,1,0,0,137,104,7,13650,363,657,678,688,621,688,1,1,1,0
0,1,1,1,91,203,0,48,608,658,679,689,622,689,1,1,1,0
0,0,1,1,13,36,1,0,39,659,680,690,623,690,327,1,1,0
0,1,1,0,816,1165,146,589,68225,659,681,691,624,691,328,1,1,0
0,0,1,1,1563,2968,12,92730,77959,660,682,692,625,692,1,1,1,0
0,0,0,0,1795,2405,26,9673,4216,661,683,693,626,693,329,1,1,0
0,0,0,0,4084,800,58,33765,30107,662,684,694,627,694,330,1,1,0
0,1,0,0,2266,364,59,33610,100485,663,685,695,628,695,1,1,1,0
0,0,1,1,108,187,3,424,4441,664,686,696,629,696,331,1,1,0
0,1,1,0,658,177,5,11394,52208,665,687,697,630,697,1,1,1,0
0,0,0,0,212,151,17,303,2389,666,688,698,631,698,332,1,1,0
0,0,0,0,47,255,0,15125,1740,667,689,699,632,699,1,1,1,0
0,1,1,0,560,346,82,2464,18603,668,690,700,633,700,333,1,1,0
0,0,1,0,456,2035,3,7631,12731,669,691,701,634,701,334,1,1,0
0,1,1,0,7020,6356,94,9010,2374,670,692,702,635,702,335,1,1,0
0,1,1,0,46,67,1,2202,5058,671,693,703,636,703,1,1,1,0
0,0,1,0,2648,535,35,1419,101155,672,694,704,637,704,336,1,1,0
0,0,1,1,110,424,0,6917,1379,673,695,705,638,705,1,1,1,0
0,1,1,0,5982,4295,195,1200,18285,674,696,706,639,706,337,1,1,0
0,0,1,1,4076,4131,81,53851,60091,675,697,707,640,707,1,1,1,0
0,1,1,0,265,523,19,50535,60008,676,698,708,641,708,1,1,1,0
0,1,1,0,215,693,6,2527,5299,677,699,709,642,709,338,1,1,0
1,1,1,0,107532,77876,720,119416,17989,678,700,710,643,710,339,1,1,0
0,1,1,1,192,124,8,73340,23397,679,701,711,5,711,1,1,1,0
0,1,0,0,140,192,14,3371,3803,680,702,712,644,712,1,1,1,0
1,1,1,0,9701,2020,119,2191,52557,681,703,713,645,713,340,1,1,0
0,0,1,0,392,470,10,5919,793,682,704,714,646,714,341,1,1,0
0,0,1,0,9,58,0,186,346,683,705,715,647,715,1,1,1,0
0,1,1,0,861,1515,7,14582,17531,684,706,716,648,716,342,1,1,0
0,1,0,0,306,332,6,37111,1722,685,707,717,649,717,343,1,1,0
0,1,1,0,81,417,3,764,529,686,708,718,650,718,1,1,1,0
0,1,1,0,372,266,24,13658,38335,687,709,719,651,719,1,1,1,0
0,1,1,0,172,167,5,517,1590,688,710,720,652,720,344,1,1,0
0,1,0,0,2534,1302,159,4275,9657,689,711,721,653,721,345,1,1,0
0,1,1,1,2534,1310,1,67652,59002,690,712,722,654,722,1,4,1,0
0,1,1,1,430,599,10,1862,706,691,713,723,655,723,346,1,1,0
0,1,0,0,89,244,4,4348,3217,692,714,724,656,724,1,1,1,0
